TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,555579319,555579319,PA,Hund und Paapsand,Hund und Paapsand,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,25.5481,25.5576813635229,25.5481,25.5576813635229,Not Reported,0,Designated,2001,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,DEU,DEU,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579409,555579409,PA,Svenska Högarna,Svenska Högarna,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,25.6068271,25.5216685091616,26.671,26.6492934796641,Not Reported,0,Designated,1996,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,SWE,SWE,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579435,555579435,PA,Hävringe-Källskären,Hävringe-Källskären,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,110.6341335,110.78252281599,111.045,111.158067177822,Not Reported,0,Designated,2000,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,SWE,SWE,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579457,555579457,PA,Bråviken yttre,Bråviken yttre,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,84.0862282,83.7571599228507,87.526,87.5671134381359,Not Reported,0,Designated,1996,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,SWE,SWE,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579460,555579460,PA,Sankt Anna och Gryts skärgårdar,Sankt Anna och Gryts skärgårdar,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,117.3870351,116.050510411539,128.841,128.896398362191,Not Reported,0,Designated,2002,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,SWE,SWE,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579637,555579637,PA,Balgö,Balgö,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,77.725648,77.4974384845634,80.08,80.0846370439782,Not Reported,0,Designated,1996,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,SWE,SWE,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579647,555579647,PA,Nidingen,Nidingen,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,7.154056,7.15455890506175,7.28,7.27933186032563,Not Reported,0,Designated,1996,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,SWE,SWE,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579651,555579651,PA,Lilla Middelgrund,Lilla Middelgrund,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,178.402,178.398026082527,178.402,178.398026082527,Not Reported,0,Designated,2004,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,SWE,SWE,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579652,555579652,PA,Vrångöskärgården,Vrångöskärgården,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,66.0630722,65.5852354396706,70.034,70.0265965541184,Not Reported,0,Designated,1996,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,SWE,SWE,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579659,555579659,PA,Halsefjorden,Halsefjorden,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,12.0273342,11.2371679582934,12.117,12.1156921028962,Not Reported,0,Designated,2000,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,SWE,SWE,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579739,555579739,PA,Eggegrund och Gråsjälsbådan,Eggegrund och Gråsjälsbådan,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,6.6833094,6.64482770936665,7.138,7.13697563503653,Not Reported,0,Designated,1996,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,SWE,SWE,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579802,555579802,PA,Bonden,Bonden,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,3.925351,3.92085405472602,3.961,3.95681814024476,Not Reported,0,Designated,1996,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,SWE,SWE,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579935,555579935,PA,Kabli,Kabli,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,7.11205,6.90901664582525,7.37,7.36990878962052,Not Reported,0,Designated,2004,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,EST,EST,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579965,555579965,PA,Björkör,Björkör,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,50.8599999,50.4313406613556,52.4871,52.341969933045,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,FIN,FIN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579966,555579966,PA,Lågskär,Lågskär,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,9.8755488,9.75900575902276,10.5508,10.5187633633094,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,FIN,FIN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579967,555579967,PA,Tammisaaren ja Hangon saariston ja Pohjanpitäjänlahden merensuojelualue,Tammisaaren ja Hangon saariston ja Pohjanpitäjänlahden merensuojelualue,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,496.87155,482.144345533589,525.79,525.754054975089,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,FIN,FIN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555579970,555579970,PA,Tulliniemen linnustonsuojelualue,Tulliniemen linnustonsuojelualue,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,107.81526,107.58284022404,111.61,111.628809454143,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,FIN,FIN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580037,555580037,PA,Raahen saaristo,Raahen saaristo,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,20.944,20.7550110198235,22.4,22.38771559105,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,FIN,FIN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580043,555580043,PA,Söderskärin ja Långörenin saaristo,Söderskärin ja Långörenin saaristo,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,180.53408,180.411315921252,181.99,182.09016013976,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,FIN,FIN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580044,555580044,PA,Pernajanlahtien ja Pernajan saariston merensuojelualue,Pernajanlahtien ja Pernajan saariston merensuojelualue,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,646.7943,616.609326777533,658.65,658.718365164158,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,FIN,FIN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580061,555580061,PA,Gummandooran saaristo,Gummandooran saaristo,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,31.09536,30.9155034519187,32.94,32.8541621663483,Not Reported,0,Designated,2005,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,FIN,FIN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580063,555580063,PA,Uudenkaupungin saaristo,Uudenkaupungin saaristo,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,553.39232,548.953781219924,569.92,568.491186399628,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,FIN,FIN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580065,555580065,PA,Luvian saaristo,Luvian saaristo,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,71.38278,70.8121017519895,76.02,75.8416169866342,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,FIN,FIN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580090,555580090,PA,Itäisen Suomenlahden saaristo ja vedet,Itäisen Suomenlahden saaristo ja vedet,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,947.67348,949.077135168452,956.28,957.43514298599,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,FIN,FIN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580163,555580163,PA,Närpiön saaristo,Närpiön saaristo,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,107.39824,106.302853709887,118.28,118.020467112976,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,FIN,FIN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580164,555580164,PA,Kristiinankaupungin saaristo,Kristiinankaupungin saaristo,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,76.64109,75.5504815546267,80.59,80.4123378662353,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,FIN,FIN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580310,555580310,PA,NISOS GYAROS KAI THALASSIA ZONI,NISOS GYAROS KAI THALASSIA ZONI,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,242.6640012,242.316175217478,260.3691,260.549610569472,Not Reported,0,Designated,2010,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,GRC,GRC,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580327,555580327,PA,Ertholmene,Ertholmene,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,12.2932728,12.2027709009876,12.6474,12.6097431625286,Not Reported,0,Designated,1983,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,DNK,DNK,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580583,555580583,PA,"Fondali marini di Ischia, Procida e Vivara","Fondali marini di Ischia, Procida e Vivara",Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,61.16,60.0597983408787,61.16,61.1932381518079,Not Reported,0,Designated,2004,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,ITA,ITA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580585,555580585,PA,Fondali marini di Punta Campanella e Capri,Fondali marini di Punta Campanella e Capri,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,84.91,83.7699783716759,84.91,84.9704474923754,Not Reported,0,Designated,2004,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,ITA,ITA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580596,555580596,PA,Stagni e Saline di Punta della Contessa,Stagni e Saline di Punta della Contessa,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,25.722,26.421834922324,28.58,28.558267675202,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,ITA,ITA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580598,555580598,PA,Litorale di Gallipoli e Isola S. Andrea,Litorale di Gallipoli e Isola S. Andrea,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,677.55285,676.888408320965,681.3,680.849461585523,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,ITA,ITA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580620,555580620,PA,Arcipelago La Maddalena,Arcipelago La Maddalena,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,432.1954,428.738738774458,474.94,475.269258177945,Not Reported,0,Designated,2009,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,ITA,ITA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580662,555580662,PA,Parco marino di S. Maria di Castellabate,Parco marino di S. Maria di Castellabate,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,50.13981,49.9884576438285,50.19,50.2254355853471,Not Reported,0,Designated,2004,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,ITA,ITA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580663,555580663,PA,Parco marino di Punta degli Infreschi,Parco marino di Punta degli Infreschi,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,49.14,48.6009536834007,49.14,49.1740092107515,Not Reported,0,Designated,2004,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,ITA,ITA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555580762,555580762,PA,Ławica Słupska,Ławica Słupska,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,Marine,809.6972,810.405456495226,809.6972,810.405456495226,Not Reported,0,Designated,2004,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,See European Environment Agency Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/be2142b0-7dc4-42e3-afac-f7cc5f1a9ac6,State Verified,1832,POL,POL,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555581041,555581041,PA,Mersey Estuary,Mersey Estuary,Nature Reserve,Nature Reserve,National,IV,Not Applicable,Marine,0,13.5641039425915,15.002,15.0117350089662,Not Reported,0,Designated,1995,Joint governance,Not Reported,Not Reported,Not Applicable,"RSPB, Natural England, Crown Estates",Not Reported,Expert Verified,1846,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
